EmpID,Title,ManagerKey,BusinessUnit,Department,Division,JobFunction,EmployeeType,Classification,PayZone,State,Gender,Ethnicity,AgeBand,AgeBandSort,TenureBand,TenureBandSort,TenureYears,Performance,Rating,StartDate,ExitDate,Status,SourceStatus,StatusCheck,LeaverReason,LeaverGroup,EarlyLeaver
2467,Production Manager,M2021,EW,Production,Engineers,Engineer,Full-Time,Full-Time,Zone B,MA,Female,Other,35-44,2,1-2 years,1,1.268,Fully Meets,5,2022-03-17,2023-06-23,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,No
2468,Production Manager,M2022,MSC,Production,General - Con,Laborer,Part-Time,Part-Time,Zone A,MA,Male,Hispanic,55+,4,3-5 years,3,4.252,Fully Meets,5,2019-05-06,,Employed,Active,Agrees with dates,,,No
2469,Production Manager,M2023,TNS,Production,Field Operations,Supervisor,Part-Time,Part-Time,Zone C,MA,Male,Hispanic,Under 25,0,1-2 years,1,1.566,Fully Meets,4,2021-11-27,2023-06-22,Left,Active,Contradicts dates,Involuntary,Involuntary,No
2470,Production Manager,M2024,BPC,Production,General - Con,Laborer,Full-Time,Temporary,Zone C,MA,Male,Asian,25-34,1,2-3 years,2,2.486,Fully Meets,5,2021-02-09,,Employed,Active,Agrees with dates,,,No
2471,Production Manager,M2025,CCDR,Production,Fielders,Engineer,Part-Time,Part-Time,Zone C,MA,Male,Other,55+,4,1-2 years,1,1.58,Fully Meets,2,2022-01-06,,Employed,Active,Agrees with dates,,,No
2472,Production Manager,M2026,EW,Production,Aerial,Foreman,Full-Time,Temporary,Zone B,MA,Female,Asian,45-54,3,Under 1 year,0,0.025,Fully Meets,2,2023-07-28,,Employed,Active,Agrees with dates,,,No
2473,Production Manager,M2027,MSC,Production,Corp Operations,Administrative,Contract,Full-Time,Zone B,MA,Male,Hispanic,35-44,2,1-2 years,1,1.24,Fully Meets,4,2021-03-27,2022-06-23,Left,Active,Contradicts dates,Involuntary,Involuntary,No
2474,Production Manager,M2028,NEL,Production,Field Operations,Technician,Contract,Temporary,Zone A,MA,Male,Black,55+,4,Under 1 year,0,0.225,Fully Meets,4,2023-03-12,2023-06-02,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
2475,Production Manager,M2029,PL,Production,General - Con,Splicer,Part-Time,Temporary,Zone C,MA,Male,White,55+,4,Under 1 year,0,0.2,Fully Meets,4,2022-10-05,2022-12-17,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,Yes
2476,President & CEO,M2030,PYZ,Executive Office,Yard (Material Handling),Runner,Part-Time,Full-Time,Zone B,MA,Male,Other,55+,4,1-2 years,1,1.719,Fully Meets,2,2021-10-01,2023-06-21,Left,Active,Contradicts dates,Voluntary,Voluntary,No
2477,Director of Sales,M2031,PL,Sales,Field Operations,Laborer,Contract,Full-Time,Zone A,RI,Female,Asian,35-44,2,1-2 years,1,1.511,Fully Meets,2,2022-01-31,,Employed,Active,Agrees with dates,,,No
2478,Director of Operations,M2032,PYZ,Production,General - Con,Flagger,Full-Time,Temporary,Zone A,RI,Female,White,25-34,1,3-5 years,3,3.179,Fully Meets,5,2020-06-01,,Employed,Active,Agrees with dates,,,No
2479,Data Analyst,M2033,SVG,IT/IS,General - Con,Laborer,Contract,Part-Time,Zone C,MA,Female,Hispanic,55+,4,Under 1 year,0,0.079,Fully Meets,4,2023-04-18,2023-05-17,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
2480,IT Director,M2034,CCDR,IT/IS,Splicing,Technician,Part-Time,Part-Time,Zone C,MA,Male,White,45-54,3,3-5 years,3,3.031,Fully Meets,2,2020-07-25,,Employed,Active,Agrees with dates,,,No
2481,IT Manager - DB,M2035,PL,IT/IS,Aerial,Lineman,Full-Time,Part-Time,Zone A,MA,Male,Black,25-34,1,3-5 years,3,4.649,Fully Meets,1,2018-12-12,,Employed,Active,Agrees with dates,,,No
2482,IT Manager - Support,M2036,PYZ,IT/IS,Isp,Manager,Contract,Full-Time,Zone C,MA,Male,Black,55+,4,3-5 years,3,3.8,Fully Meets,4,2018-09-01,2022-06-20,Left,Active,Contradicts dates,Voluntary,Voluntary,No
2483,IT Manager - Infra,M2037,WBL,IT/IS,Fielders,Engineer,Part-Time,Temporary,Zone A,MA,Male,Black,55+,4,3-5 years,3,3.699,Fully Meets,2,2019-11-24,,Employed,Active,Agrees with dates,,,No
2484,BI Director,M2038,SVG,IT/IS,Field Operations,Laborer,Part-Time,Part-Time,Zone A,MA,Male,Black,55+,4,1-2 years,1,1.61,Fully Meets,4,2021-12-26,,Employed,Active,Agrees with dates,,,No
2485,Software Engineering Manager,M2039,NEL,Software Engineering,Wireless,Supervisor,Part-Time,Part-Time,Zone B,MA,Male,White,55+,4,1-2 years,1,1.514,Fully Meets,4,2020-03-04,2021-09-08,Left,Active,Contradicts dates,Retirement,Retirement,No
2486,IT Manager - DB,M2040,TNS,IT/IS,General - Con,Coordinator,Part-Time,Temporary,Zone A,MA,Male,Black,35-44,2,3-5 years,3,3.258,Fully Meets,5,2020-05-03,,Employed,Active,Agrees with dates,,,No
2487,IT Manager - DB,M2041,PYZ,IT/IS,Splicing,Laborer,Part-Time,Temporary,Zone A,MA,Male,White,35-44,2,3-5 years,3,4.047,Fully Meets,4,2019-07-20,,Employed,Active,Agrees with dates,,,No
2488,IT Director,M2042,PL,IT/IS,Field Operations,Tower Hand,Contract,Full-Time,Zone A,MA,Male,Other,25-34,1,Under 1 year,0,0.361,Fully Meets,1,2022-05-26,2022-10-05,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
2489,Director of Sales,M2043,NEL,IT/IS,Field Operations,Technician,Contract,Part-Time,Zone A,MA,Male,Hispanic,55+,4,2-3 years,2,2.034,Fully Meets,5,2021-07-24,,Employed,Active,Agrees with dates,,,No
2490,Director of Operations,M2044,MSC,IT/IS,General - Con,Laborer,Contract,Part-Time,Zone A,MA,Male,Other,55+,4,1-2 years,1,1.856,Fully Meets,4,2021-09-27,,Employed,Active,Agrees with dates,,,No
2491,Software Engineer,M2045,BPC,Software Engineering,General - Con,Flagger,Contract,Full-Time,Zone A,MA,Male,Black,55+,4,3-5 years,3,4.331,Fully Meets,1,2019-04-07,,Employed,Active,Agrees with dates,,,No
2492,Software Engineer,M2046,CCDR,Software Engineering,General - Con,Laborer,Full-Time,Temporary,Zone C,MA,Male,White,55+,4,3-5 years,3,4.047,Fully Meets,2,2019-07-20,,Employed,Active,Agrees with dates,,,No
2493,Software Engineer,M1844,SVG,Software Engineering,Field Operations,Driller,Contract,Full-Time,Zone C,MA,Male,Black,35-44,2,Under 1 year,0,0.569,Fully Meets,4,2022-12-03,2023-06-29,Left,Active,Contradicts dates,Retirement,Retirement,Yes
2494,IT Manager - DB,M2047,MSC,IT/IS,Field Operations,Laborer,Contract,Temporary,Zone A,MA,Male,Asian,45-54,3,2-3 years,2,2.601,Fully Meets,4,2020-04-04,2022-11-10,Left,Active,Contradicts dates,Retirement,Retirement,No
2495,IT Director,M211,NEL,IT/IS,Fielders,Engineer,Contract,Part-Time,Zone B,MA,Male,Black,45-54,3,2-3 years,2,2.971,Fully Meets,1,2020-03-08,2023-02-26,Left,Active,Contradicts dates,Resignation,Voluntary,No
2496,Director of Sales,M2048,PL,IT/IS,Underground,Operator,Part-Time,Temporary,Zone B,MA,Male,Other,55+,4,2-3 years,2,2.491,Fully Meets,2,2020-09-28,2023-03-27,Left,Active,Contradicts dates,Retirement,Retirement,No
2497,Director of Operations,M2049,PYZ,IT/IS,Field Operations,Technician,Full-Time,Temporary,Zone C,MA,Male,White,55+,4,1-2 years,1,1.07,Fully Meets,4,2021-07-14,2022-08-09,Left,Active,Contradicts dates,Voluntary,Voluntary,No
2498,BI Developer,M2050,PYZ,IT/IS,Field Operations,Foreman,Full-Time,Temporary,Zone A,MA,Female,Asian,Under 25,0,Under 1 year,0,0.427,Fully Meets,4,2019-10-17,2020-03-21,Left,Terminated for Cause,Agrees with dates,Involuntary,Involuntary,Yes
2499,Software Engineer,M2051,PL,Software Engineering,Project Management - Con,Manager,Contract,Full-Time,Zone B,MA,Male,Asian,25-34,1,Under 1 year,0,0.17,Fully Meets,4,2023-04-08,2023-06-09,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
2500,Software Engineer,M2052,BPC,Software Engineering,Field Operations,Laborer,Full-Time,Part-Time,Zone C,MA,Male,Hispanic,55+,4,3-5 years,3,4.033,Fully Meets,2,2019-07-25,,Employed,Active,Agrees with dates,,,No
2501,Software Engineer,M2053,CCDR,Software Engineering,Finance & Accounting,Manager,Full-Time,Temporary,Zone A,MA,Male,Black,55+,4,Under 1 year,0,0.613,Fully Meets,2,2022-12-25,,Employed,Active,Agrees with dates,,,No
2502,Software Engineer,M2054,SVG,Software Engineering,Wireline Construction,Supervisor,Part-Time,Temporary,Zone C,MA,Male,White,Under 25,0,3-5 years,3,4.523,Fully Meets,2,2019-01-27,,Employed,Active,Agrees with dates,,,No
2503,IT Manager - DB,M2055,PL,IT/IS,General - Con,Clerk,Contract,Temporary,Zone C,MA,Male,White,55+,4,Under 1 year,0,0.093,Fully Meets,5,2021-12-26,2022-01-29,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
2504,IT Director,M2056,BPC,IT/IS,Engineers,Engineer,Full-Time,Part-Time,Zone A,MA,Male,Black,45-54,3,Under 1 year,0,0.564,Fully Meets,4,2023-01-12,,Employed,Active,Agrees with dates,,,No
2505,Director of Sales,M2057,CCDR,IT/IS,Splicing,Tester,Contract,Temporary,Zone B,MA,Male,Asian,35-44,2,3-5 years,3,4.096,Fully Meets,1,2019-07-02,,Employed,Active,Agrees with dates,,,No
2506,Director of Operations,M2058,SVG,IT/IS,Field Operations,Groundman,Full-Time,Full-Time,Zone C,MA,Male,White,55+,4,1-2 years,1,1.101,Fully Meets,5,2022-06-30,,Employed,Active,Agrees with dates,,,No
2507,BI Developer,M1940,CCDR,IT/IS,Aerial,Foreman,Part-Time,Temporary,Zone B,MA,Female,White,35-44,2,Under 1 year,0,0.025,Fully Meets,5,2023-01-05,2023-01-14,Left,Terminated for Cause,Agrees with dates,Resignation,Voluntary,Yes
2508,BI Developer,M2059,SVG,IT/IS,Field Operations,Technician,Full-Time,Part-Time,Zone A,MA,Male,Other,45-54,3,3-5 years,3,4.715,Fully Meets,5,2018-11-18,,Employed,Active,Agrees with dates,,,No
2509,Software Engineer,M2060,EW,Software Engineering,Billable Consultants,Engineer,Part-Time,Full-Time,Zone C,MA,Female,Hispanic,25-34,1,1-2 years,1,1.068,Fully Meets,2,2020-09-21,2021-10-16,Left,Active,Contradicts dates,Involuntary,Involuntary,No
2510,Software Engineer,M2061,MSC,Software Engineering,Aerial,Lineman,Contract,Temporary,Zone C,MA,Male,Asian,35-44,2,3-5 years,3,3.25,Fully Meets,1,2019-11-25,2023-02-24,Left,Active,Contradicts dates,Retirement,Retirement,No
2511,Software Engineer,M2062,NEL,Software Engineering,Engineers,Technician,Full-Time,Part-Time,Zone C,MA,Male,Asian,55+,4,2-3 years,2,2.018,Fully Meets,4,2021-02-05,2023-02-12,Left,Active,Contradicts dates,Involuntary,Involuntary,No
2512,Software Engineer,M2063,PL,Software Engineering,Field Operations,Laborer,Part-Time,Temporary,Zone B,MA,Male,Hispanic,55+,4,Under 1 year,0,0.107,Fully Meets,4,2023-04-16,2023-05-25,Left,Active,Contradicts dates,Retirement,Retirement,Yes
2513,IT Manager - DB,M2064,PYZ,IT/IS,General - Eng,Engineer,Full-Time,Full-Time,Zone A,MA,Male,Asian,55+,4,Under 1 year,0,0.496,Fully Meets,2,2021-08-19,2022-02-16,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
2514,IT Director,M2065,PL,IT/IS,Engineers,Engineer,Part-Time,Full-Time,Zone A,MA,Male,White,55+,4,1-2 years,1,1.558,Fully Meets,1,2022-01-14,,Employed,Active,Agrees with dates,,,No
2515,Director of Sales,M2066,NEL,IT/IS,General - Sga,Administrator,Contract,Full-Time,Zone A,MA,Male,Hispanic,25-34,1,3-5 years,3,4.901,Fully Meets,4,2018-09-11,,Employed,Active,Agrees with dates,,,No
2516,Director of Operations,M2067,MSC,IT/IS,Field Operations,Laborer,Full-Time,Temporary,Zone C,MA,Male,Hispanic,25-34,1,1-2 years,1,1.462,Fully Meets,5,2022-02-18,,Employed,Active,Agrees with dates,,,No
2517,BI Developer,M2068,CCDR,IT/IS,Aerial,Laborer,Full-Time,Full-Time,Zone A,MA,Male,Asian,55+,4,3-5 years,3,3.151,Fully Meets,2,2019-12-01,2023-01-25,Left,Active,Contradicts dates,Retirement,Retirement,No
2518,BI Developer,M2069,SVG,IT/IS,Wireline Construction,Laborer,Full-Time,Full-Time,Zone A,MA,Male,White,55+,4,1-2 years,1,1.418,Fully Meets,4,2021-02-28,2022-07-31,Left,Active,Contradicts dates,Voluntary,Voluntary,No
2519,Software Engineer,M2070,NEL,Software Engineering,Splicing,Splicer,Part-Time,Part-Time,Zone A,MA,Female,White,55+,4,1-2 years,1,1.728,Fully Meets,4,2021-11-13,,Employed,Active,Agrees with dates,,,No
2520,Software Engineer,M2071,PL,Software Engineering,Project Management - Con,Coordinator,Part-Time,Part-Time,Zone C,MA,Male,Asian,55+,4,2-3 years,2,2.856,Fully Meets,1,2020-09-27,,Employed,Active,Agrees with dates,,,No
2521,Software Engineer,M2072,BPC,Software Engineering,Engineers,Engineer,Contract,Temporary,Zone C,MA,Male,White,55+,4,Under 1 year,0,0.923,Fully Meets,1,2022-09-03,,Employed,Active,Agrees with dates,,,No
2522,IT Manager - DB,M2073,PL,IT/IS,Field Operations,Driller,Full-Time,Temporary,Zone C,MA,Male,Other,55+,4,1-2 years,1,1.084,Fully Meets,4,2020-10-09,2021-11-09,Left,Active,Contradicts dates,Voluntary,Voluntary,No
2523,IT Director,M2074,BPC,IT/IS,General - Con,Lineman,Full-Time,Temporary,Zone A,MA,Male,Hispanic,45-54,3,1-2 years,1,1.747,Fully Meets,5,2021-11-06,,Employed,Active,Agrees with dates,,,No
2524,Director of Sales,M2075,CCDR,IT/IS,Finance & Accounting,Manager,Contract,Part-Time,Zone A,MA,Male,Black,45-54,3,Under 1 year,0,0.118,Fully Meets,1,2023-06-24,,Employed,Active,Agrees with dates,,,No
2525,Director of Operations,M2076,SVG,Sales,General - Con,Lineman,Full-Time,Full-Time,Zone B,MA,Male,Other,55+,4,1-2 years,1,1.793,Fully Meets,2,2021-09-15,2023-07-02,Left,Active,Contradicts dates,Retirement,Retirement,No
2526,BI Developer,M2077,NEL,IT/IS,Engineers,Engineer,Contract,Part-Time,Zone C,MA,Female,Other,55+,4,Under 1 year,0,0.81,Fully Meets,1,2022-10-14,,Employed,Active,Agrees with dates,,,No
2527,BI Developer,M2078,PL,IT/IS,Engineers,Project Manager,Full-Time,Temporary,Zone A,MA,Male,Asian,25-34,1,3-5 years,3,4.041,Fully Meets,2,2019-07-22,,Employed,Active,Agrees with dates,,,No
2528,BI Developer,M2079,PYZ,IT/IS,Project Management - Con,Coordinator,Part-Time,Part-Time,Zone C,MA,Male,White,35-44,2,Under 1 year,0,0.129,Fully Meets,1,2023-03-20,2023-05-06,Left,Active,Contradicts dates,Retirement,Retirement,Yes
2529,Software Engineer,M2080,NEL,Software Engineering,Underground,Operator,Full-Time,Part-Time,Zone B,MA,Female,Other,55+,4,1-2 years,1,1.262,Fully Meets,2,2022-05-02,,Employed,Active,Agrees with dates,,,No
2530,Software Engineer,M2081,PL,Software Engineering,Yard (Material Handling),Attendant,Part-Time,Temporary,Zone C,MA,Male,White,35-44,2,Under 1 year,0,0.712,Fully Meets,2,2022-10-20,2023-07-07,Left,Active,Contradicts dates,Retirement,Retirement,Yes
2531,Software Engineer,M2082,BPC,Software Engineering,Executive,Manager,Part-Time,Full-Time,Zone B,MA,Male,Black,55+,4,Under 1 year,0,0.014,Fully Meets,2,2023-07-24,2023-07-29,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
2532,IT Manager - DB,M2083,NEL,IT/IS,General - Con,Technician,Contract,Part-Time,Zone A,MA,Male,Other,45-54,3,3-5 years,3,3.05,Fully Meets,4,2020-07-18,,Employed,Active,Agrees with dates,,,No
2533,IT Manager - DB,M2084,PL,IT/IS,Field Operations,Technician,Full-Time,Temporary,Zone A,MA,Male,White,55+,4,2-3 years,2,2.253,Fully Meets,1,2021-05-05,,Employed,Active,Agrees with dates,,,No
2534,IT Director,M2085,BPC,IT/IS,Project Management - Con,Coordinator,Part-Time,Temporary,Zone B,MA,Male,Other,55+,4,2-3 years,2,2.105,Fully Meets,1,2019-04-15,2021-05-23,Left,Active,Contradicts dates,Retirement,Retirement,No
2535,Director of Sales,M2086,CCDR,Sales,Field Operations,Engineer,Contract,Part-Time,Zone B,MA,Male,Other,35-44,2,2-3 years,2,2.686,Fully Meets,2,2020-08-24,2023-05-02,Left,Active,Contradicts dates,Resignation,Voluntary,No
2536,Director of Operations,M2087,SVG,Sales,Field Operations,Driller,Contract,Temporary,Zone C,MA,Male,Hispanic,55+,4,Under 1 year,0,0.597,Fully Meets,2,2022-12-31,,Employed,Active,Agrees with dates,,,No
2537,BI Developer,M2088,PL,IT/IS,Field Operations,Tower Hand,Full-Time,Full-Time,Zone A,MA,Female,White,55+,4,Under 1 year,0,0.717,Fully Meets,2,2022-09-18,2023-06-07,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
2538,BI Developer,M2089,BPC,IT/IS,Wireline Construction,Groundman,Full-Time,Part-Time,Zone C,MA,Female,Hispanic,35-44,2,3-5 years,3,3.893,Fully Meets,5,2019-09-14,,Employed,Active,Agrees with dates,,,No
2539,BI Developer,M2043,CCDR,IT/IS,Wireline Construction,Foreman,Part-Time,Temporary,Zone B,MA,Male,Black,55+,4,3-5 years,3,4.383,Fully Meets,2,2019-03-19,,Employed,Active,Agrees with dates,,,No
2540,Software Engineering Manager,M2090,CCDR,Software Engineering,Finance & Accounting,Svp,Contract,Part-Time,Zone B,MA,Female,Black,25-34,1,Under 1 year,0,0.23,Fully Meets,4,2022-10-18,2023-01-10,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
2541,Software Engineer,M2091,EW,Software Engineering,Engineers,Engineer,Full-Time,Temporary,Zone B,MA,Female,Other,45-54,3,1-2 years,1,1.016,Fully Meets,1,2022-07-31,,Employed,Active,Agrees with dates,,,No
2542,Software Engineer,M2092,MSC,Software Engineering,Engineers,Engineer,Part-Time,Part-Time,Zone A,MA,Male,Black,55+,4,Under 1 year,0,0.419,Fully Meets,4,2023-03-06,,Employed,Active,Agrees with dates,,,No
2543,Software Engineer,M2093,NEL,Software Engineering,General - Con,Operator,Full-Time,Full-Time,Zone A,MA,Male,White,25-34,1,2-3 years,2,2.141,Fully Meets,2,2019-01-30,2021-03-22,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
2544,IT Manager - DB,M2094,SVG,IT/IS,Splicing,Laborer,Full-Time,Temporary,Zone C,MA,Male,White,55+,4,Under 1 year,0,0.14,Fully Meets,1,2023-05-22,2023-07-12,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
2545,IT Manager - DB,M2095,PYZ,IT/IS,Project Management - Con,Coordinator,Contract,Full-Time,Zone B,MA,Male,Hispanic,55+,4,3-5 years,3,4.621,Fully Meets,4,2018-12-22,,Employed,Active,Agrees with dates,,,No
2546,IT Director,M2096,PL,IT/IS,Finance & Accounting,Clerk,Part-Time,Part-Time,Zone A,MA,Male,Other,25-34,1,Under 1 year,0,0.742,Fully Meets,4,2022-11-08,,Employed,Active,Agrees with dates,,,No
2547,Director of Sales,M2097,NEL,Sales,General - Con,Laborer,Full-Time,Temporary,Zone A,MA,Male,Hispanic,45-54,3,2-3 years,2,2.092,Fully Meets,4,2021-07-03,,Employed,Active,Agrees with dates,,,No
2548,BI Developer,M2098,PYZ,IT/IS,General - Sga,Manager,Contract,Temporary,Zone A,MA,Female,Other,55+,4,2-3 years,2,2.648,Fully Meets,1,2018-11-14,2021-07-08,Left,Active,Contradicts dates,Resignation,Voluntary,No
2549,BI Developer,M2099,PL,IT/IS,Field Operations,Project Manager,Contract,Part-Time,Zone A,MA,Female,White,55+,4,1-2 years,1,1.881,Fully Meets,5,2021-09-18,,Employed,Active,Agrees with dates,,,No
2550,Software Engineering Manager,M2100,WBL,Software Engineering,General - Con,Flagger,Contract,Part-Time,Zone A,MA,Female,White,55+,4,Under 1 year,0,0.956,Fully Meets,5,2020-11-19,2021-11-03,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
2551,Software Engineer,M2101,NEL,Software Engineering,General - Con,Manager,Full-Time,Temporary,Zone B,MA,Female,Other,35-44,2,Under 1 year,0,0.162,Fully Meets,1,2023-05-04,2023-07-02,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
2552,Software Engineer,M2102,PL,Software Engineering,Project Management - Con,Foreman,Full-Time,Temporary,Zone B,MA,Male,White,55+,4,Under 1 year,0,0.539,Fully Meets,5,2023-01-21,,Employed,Active,Agrees with dates,,,No
2553,IT Manager - DB,M2103,NEL,IT/IS,Aerial,Laborer,Contract,Part-Time,Zone B,MA,Male,Other,45-54,3,Under 1 year,0,0.416,Fully Meets,2,2022-08-19,2023-01-18,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
2554,IT Manager - DB,M2104,PL,IT/IS,General - Eng,Engineer,Part-Time,Full-Time,Zone A,MA,Male,Hispanic,25-34,1,Under 1 year,0,0.808,Fully Meets,1,2022-07-18,2023-05-09,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
2555,IT Director,M2105,BPC,IT/IS,Wireless,Foreman,Full-Time,Temporary,Zone A,MA,Male,Other,55+,4,1-2 years,1,1.747,Fully Meets,2,2019-08-14,2021-05-13,Left,Active,Contradicts dates,Resignation,Voluntary,No
2556,Director of Sales,M686,CCDR,Sales,Project Management - Eng,Manager,Part-Time,Full-Time,Zone A,MA,Male,White,25-34,1,1-2 years,1,1.467,Fully Meets,2,2020-12-10,2022-05-30,Left,Active,Contradicts dates,Voluntary,Voluntary,No
2557,BI Developer,M2106,MSC,IT/IS,Engineers,Engineer,Full-Time,Temporary,Zone B,MA,Female,Black,55+,4,3-5 years,3,3.877,Fully Meets,2,2019-09-20,,Employed,Active,Agrees with dates,,,No
2558,Software Engineering Manager,M2107,WBL,Software Engineering,Field Operations,Operator,Full-Time,Full-Time,Zone B,MA,Female,Asian,55+,4,Under 1 year,0,0.104,Fully Meets,4,2021-11-19,2021-12-27,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
2559,Software Engineer,M2108,NEL,Software Engineering,Field Operations,Technician,Part-Time,Full-Time,Zone B,MA,Male,White,55+,4,1-2 years,1,1.27,Fully Meets,1,2022-04-29,,Employed,Active,Agrees with dates,,,No
2560,IT Manager - Infra,M2109,WBL,IT/IS,Field Operations,Vp,Part-Time,Part-Time,Zone A,MA,Male,Black,45-54,3,Under 1 year,0,0.077,Fully Meets,4,2021-06-30,2021-07-28,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
2561,IT Manager - DB,M2110,NEL,IT/IS,General - Con,Laborer,Contract,Temporary,Zone B,MA,Male,Hispanic,55+,4,2-3 years,2,2.059,Fully Meets,2,2021-07-15,,Employed,Active,Agrees with dates,,,No
